"","flips","player","result","change","streak","num_Make","prior_makes_3"
"62237","Miss",623,0,1,31315,0,FALSE
"62238","Make",623,1,1,31316,1,FALSE
"62239","Make",623,1,0,31316,2,FALSE
"62240","Miss",623,0,1,31317,0,FALSE
"62241","Miss",623,0,0,31317,0,FALSE
"62242","Miss",623,0,0,31317,0,FALSE
"62243","Miss",623,0,0,31317,0,FALSE
"62244","Make",623,1,1,31318,1,FALSE
"62245","Make",623,1,0,31318,2,FALSE
"62246","Make",623,1,0,31318,3,FALSE
"62247","Miss",623,0,1,31319,0,TRUE
"62248","Make",623,1,1,31320,1,FALSE
"62249","Miss",623,0,1,31321,0,FALSE
"62250","Make",623,1,1,31322,1,FALSE
"62251","Make",623,1,0,31322,2,FALSE
"62252","Make",623,1,0,31322,3,FALSE
"62253","Make",623,1,0,31322,4,TRUE
"62254","Miss",623,0,1,31323,0,TRUE
"62255","Make",623,1,1,31324,1,FALSE
"62256","Miss",623,0,1,31325,0,FALSE
"62257","Miss",623,0,0,31325,0,FALSE
"62258","Miss",623,0,0,31325,0,FALSE
"62259","Make",623,1,1,31326,1,FALSE
"62260","Miss",623,0,1,31327,0,FALSE
"62261","Miss",623,0,0,31327,0,FALSE
"62262","Miss",623,0,0,31327,0,FALSE
"62263","Make",623,1,1,31328,1,FALSE
"62264","Miss",623,0,1,31329,0,FALSE
"62265","Make",623,1,1,31330,1,FALSE
"62266","Make",623,1,0,31330,2,FALSE
"62267","Miss",623,0,1,31331,0,FALSE
"62268","Miss",623,0,0,31331,0,FALSE
"62269","Make",623,1,1,31332,1,FALSE
"62270","Make",623,1,0,31332,2,FALSE
"62271","Make",623,1,0,31332,3,FALSE
"62272","Miss",623,0,1,31333,0,TRUE
"62273","Make",623,1,1,31334,1,FALSE
"62274","Miss",623,0,1,31335,0,FALSE
"62275","Miss",623,0,0,31335,0,FALSE
"62276","Make",623,1,1,31336,1,FALSE
"62277","Make",623,1,0,31336,2,FALSE
"62278","Make",623,1,0,31336,3,FALSE
"62279","Make",623,1,0,31336,4,TRUE
"62280","Miss",623,0,1,31337,0,TRUE
"62281","Miss",623,0,0,31337,0,FALSE
"62282","Miss",623,0,0,31337,0,FALSE
"62283","Miss",623,0,0,31337,0,FALSE
"62284","Miss",623,0,0,31337,0,FALSE
"62285","Make",623,1,1,31338,1,FALSE
"62286","Miss",623,0,1,31339,0,FALSE
"62287","Make",623,1,1,31340,1,FALSE
"62288","Make",623,1,0,31340,2,FALSE
"62289","Miss",623,0,1,31341,0,FALSE
"62290","Miss",623,0,0,31341,0,FALSE
"62291","Make",623,1,1,31342,1,FALSE
"62292","Make",623,1,0,31342,2,FALSE
"62293","Miss",623,0,1,31343,0,FALSE
"62294","Miss",623,0,0,31343,0,FALSE
"62295","Make",623,1,1,31344,1,FALSE
"62296","Make",623,1,0,31344,2,FALSE
"62297","Make",623,1,0,31344,3,FALSE
"62298","Make",623,1,0,31344,4,TRUE
"62299","Make",623,1,0,31344,5,TRUE
"62300","Make",623,1,0,31344,6,TRUE
"62301","Miss",624,0,1,31345,0,FALSE
"62302","Make",624,1,1,31346,1,FALSE
"62303","Miss",624,0,1,31347,0,FALSE
"62304","Miss",624,0,0,31347,0,FALSE
"62305","Make",624,1,1,31348,1,FALSE
"62306","Miss",624,0,1,31349,0,FALSE
"62307","Miss",624,0,0,31349,0,FALSE
"62308","Miss",624,0,0,31349,0,FALSE
"62309","Miss",624,0,0,31349,0,FALSE
"62310","Miss",624,0,0,31349,0,FALSE
"62311","Make",624,1,1,31350,1,FALSE
"62312","Miss",624,0,1,31351,0,FALSE
"62313","Miss",624,0,0,31351,0,FALSE
"62314","Make",624,1,1,31352,1,FALSE
"62315","Miss",624,0,1,31353,0,FALSE
"62316","Miss",624,0,0,31353,0,FALSE
"62317","Make",624,1,1,31354,1,FALSE
"62318","Make",624,1,0,31354,2,FALSE
"62319","Make",624,1,0,31354,3,FALSE
"62320","Miss",624,0,1,31355,0,TRUE
"62321","Make",624,1,1,31356,1,FALSE
"62322","Miss",624,0,1,31357,0,FALSE
"62323","Make",624,1,1,31358,1,FALSE
"62324","Miss",624,0,1,31359,0,FALSE
"62325","Make",624,1,1,31360,1,FALSE
"62326","Make",624,1,0,31360,2,FALSE
"62327","Make",624,1,0,31360,3,FALSE
"62328","Make",624,1,0,31360,4,TRUE
"62329","Make",624,1,0,31360,5,TRUE
"62330","Miss",624,0,1,31361,0,TRUE
"62331","Miss",624,0,0,31361,0,FALSE
"62332","Miss",624,0,0,31361,0,FALSE
"62333","Make",624,1,1,31362,1,FALSE
"62334","Miss",624,0,1,31363,0,FALSE
"62335","Make",624,1,1,31364,1,FALSE
"62336","Make",624,1,0,31364,2,FALSE
"62337","Make",624,1,0,31364,3,FALSE
"62338","Make",624,1,0,31364,4,TRUE
"62339","Make",624,1,0,31364,5,TRUE
"62340","Miss",624,0,1,31365,0,TRUE
"62341","Make",624,1,1,31366,1,FALSE
"62342","Miss",624,0,1,31367,0,FALSE
"62343","Make",624,1,1,31368,1,FALSE
"62344","Miss",624,0,1,31369,0,FALSE
"62345","Miss",624,0,0,31369,0,FALSE
"62346","Make",624,1,1,31370,1,FALSE
"62347","Miss",624,0,1,31371,0,FALSE
"62348","Make",624,1,1,31372,1,FALSE
"62349","Make",624,1,0,31372,2,FALSE
"62350","Make",624,1,0,31372,3,FALSE
"62351","Make",624,1,0,31372,4,TRUE
"62352","Make",624,1,0,31372,5,TRUE
"62353","Miss",624,0,1,31373,0,TRUE
"62354","Miss",624,0,0,31373,0,FALSE
"62355","Make",624,1,1,31374,1,FALSE
"62356","Miss",624,0,1,31375,0,FALSE
"62357","Make",624,1,1,31376,1,FALSE
"62358","Make",624,1,0,31376,2,FALSE
"62359","Miss",624,0,1,31377,0,FALSE
"62360","Miss",624,0,0,31377,0,FALSE
"62361","Miss",624,0,0,31377,0,FALSE
"62362","Miss",624,0,0,31377,0,FALSE
"62363","Make",624,1,1,31378,1,FALSE
"62364","Miss",624,0,1,31379,0,FALSE
"62365","Make",624,1,1,31380,1,FALSE
"62366","Miss",624,0,1,31381,0,FALSE
"62367","Make",624,1,1,31382,1,FALSE
"62368","Miss",624,0,1,31383,0,FALSE
"62369","Make",624,1,1,31384,1,FALSE
"62370","Make",624,1,0,31384,2,FALSE
"62371","Make",624,1,0,31384,3,FALSE
"62372","Miss",624,0,1,31385,0,TRUE
"62373","Miss",624,0,0,31385,0,FALSE
"62374","Miss",624,0,0,31385,0,FALSE
"62375","Make",624,1,1,31386,1,FALSE
"62376","Make",624,1,0,31386,2,FALSE
"62377","Make",624,1,0,31386,3,FALSE
"62378","Make",624,1,0,31386,4,TRUE
"62379","Miss",624,0,1,31387,0,TRUE
"62380","Miss",624,0,0,31387,0,FALSE
"62381","Miss",624,0,0,31387,0,FALSE
"62382","Make",624,1,1,31388,1,FALSE
"62383","Miss",624,0,1,31389,0,FALSE
"62384","Miss",624,0,0,31389,0,FALSE
"62385","Make",624,1,1,31390,1,FALSE
"62386","Miss",624,0,1,31391,0,FALSE
"62387","Make",624,1,1,31392,1,FALSE
"62388","Make",624,1,0,31392,2,FALSE
"62389","Make",624,1,0,31392,3,FALSE
"62390","Miss",624,0,1,31393,0,TRUE
"62391","Make",624,1,1,31394,1,FALSE
"62392","Miss",624,0,1,31395,0,FALSE
"62393","Make",624,1,1,31396,1,FALSE
"62394","Miss",624,0,1,31397,0,FALSE
"62395","Make",624,1,1,31398,1,FALSE
"62396","Make",624,1,0,31398,2,FALSE
"62397","Miss",624,0,1,31399,0,FALSE
"62398","Make",624,1,1,31400,1,FALSE
"62399","Miss",624,0,1,31401,0,FALSE
"62400","Miss",624,0,0,31401,0,FALSE
"62401","Miss",625,0,1,31402,0,FALSE
"62402","Miss",625,0,0,31402,0,FALSE
"62403","Miss",625,0,0,31402,0,FALSE
"62404","Make",625,1,1,31403,1,FALSE
"62405","Miss",625,0,1,31404,0,FALSE
"62406","Make",625,1,1,31405,1,FALSE
"62407","Miss",625,0,1,31406,0,FALSE
"62408","Make",625,1,1,31407,1,FALSE
"62409","Make",625,1,0,31407,2,FALSE
"62410","Make",625,1,0,31407,3,FALSE
"62411","Miss",625,0,1,31408,0,TRUE
"62412","Make",625,1,1,31409,1,FALSE
"62413","Make",625,1,0,31409,2,FALSE
"62414","Make",625,1,0,31409,3,FALSE
"62415","Make",625,1,0,31409,4,TRUE
"62416","Make",625,1,0,31409,5,TRUE
"62417","Make",625,1,0,31409,6,TRUE
"62418","Make",625,1,0,31409,7,TRUE
"62419","Miss",625,0,1,31410,0,TRUE
"62420","Make",625,1,1,31411,1,FALSE
"62421","Miss",625,0,1,31412,0,FALSE
"62422","Make",625,1,1,31413,1,FALSE
"62423","Make",625,1,0,31413,2,FALSE
"62424","Make",625,1,0,31413,3,FALSE
"62425","Miss",625,0,1,31414,0,TRUE
"62426","Miss",625,0,0,31414,0,FALSE
"62427","Make",625,1,1,31415,1,FALSE
"62428","Miss",625,0,1,31416,0,FALSE
"62429","Make",625,1,1,31417,1,FALSE
"62430","Miss",625,0,1,31418,0,FALSE
"62431","Miss",625,0,0,31418,0,FALSE
"62432","Make",625,1,1,31419,1,FALSE
"62433","Miss",625,0,1,31420,0,FALSE
"62434","Miss",625,0,0,31420,0,FALSE
"62435","Miss",625,0,0,31420,0,FALSE
"62436","Miss",625,0,0,31420,0,FALSE
"62437","Make",625,1,1,31421,1,FALSE
"62438","Make",625,1,0,31421,2,FALSE
"62439","Miss",625,0,1,31422,0,FALSE
"62440","Miss",625,0,0,31422,0,FALSE
"62441","Miss",625,0,0,31422,0,FALSE
"62442","Make",625,1,1,31423,1,FALSE
"62443","Make",625,1,0,31423,2,FALSE
"62444","Miss",625,0,1,31424,0,FALSE
"62445","Make",625,1,1,31425,1,FALSE
"62446","Miss",625,0,1,31426,0,FALSE
"62447","Miss",625,0,0,31426,0,FALSE
"62448","Miss",625,0,0,31426,0,FALSE
"62449","Miss",625,0,0,31426,0,FALSE
"62450","Miss",625,0,0,31426,0,FALSE
"62451","Make",625,1,1,31427,1,FALSE
"62452","Make",625,1,0,31427,2,FALSE
"62453","Make",625,1,0,31427,3,FALSE
"62454","Make",625,1,0,31427,4,TRUE
"62455","Make",625,1,0,31427,5,TRUE
"62456","Make",625,1,0,31427,6,TRUE
"62457","Miss",625,0,1,31428,0,TRUE
"62458","Miss",625,0,0,31428,0,FALSE
"62459","Miss",625,0,0,31428,0,FALSE
"62460","Make",625,1,1,31429,1,FALSE
"62461","Make",625,1,0,31429,2,FALSE
"62462","Make",625,1,0,31429,3,FALSE
"62463","Make",625,1,0,31429,4,TRUE
"62464","Make",625,1,0,31429,5,TRUE
"62465","Make",625,1,0,31429,6,TRUE
"62466","Make",625,1,0,31429,7,TRUE
"62467","Make",625,1,0,31429,8,TRUE
"62468","Miss",625,0,1,31430,0,TRUE
"62469","Miss",625,0,0,31430,0,FALSE
"62470","Make",625,1,1,31431,1,FALSE
"62471","Miss",625,0,1,31432,0,FALSE
"62472","Miss",625,0,0,31432,0,FALSE
"62473","Make",625,1,1,31433,1,FALSE
"62474","Miss",625,0,1,31434,0,FALSE
"62475","Miss",625,0,0,31434,0,FALSE
"62476","Miss",625,0,0,31434,0,FALSE
"62477","Make",625,1,1,31435,1,FALSE
"62478","Make",625,1,0,31435,2,FALSE
"62479","Miss",625,0,1,31436,0,FALSE
"62480","Miss",625,0,0,31436,0,FALSE
"62481","Miss",625,0,0,31436,0,FALSE
"62482","Miss",625,0,0,31436,0,FALSE
"62483","Miss",625,0,0,31436,0,FALSE
"62484","Miss",625,0,0,31436,0,FALSE
"62485","Make",625,1,1,31437,1,FALSE
"62486","Make",625,1,0,31437,2,FALSE
"62487","Miss",625,0,1,31438,0,FALSE
"62488","Make",625,1,1,31439,1,FALSE
"62489","Miss",625,0,1,31440,0,FALSE
"62490","Make",625,1,1,31441,1,FALSE
"62491","Make",625,1,0,31441,2,FALSE
"62492","Make",625,1,0,31441,3,FALSE
"62493","Miss",625,0,1,31442,0,TRUE
"62494","Miss",625,0,0,31442,0,FALSE
"62495","Miss",625,0,0,31442,0,FALSE
"62496","Miss",625,0,0,31442,0,FALSE
"62497","Make",625,1,1,31443,1,FALSE
"62498","Make",625,1,0,31443,2,FALSE
"62499","Make",625,1,0,31443,3,FALSE
"62500","Miss",625,0,1,31444,0,TRUE
"62501","Miss",626,0,1,31445,0,FALSE
"62502","Make",626,1,1,31446,1,FALSE
"62503","Miss",626,0,1,31447,0,FALSE
"62504","Make",626,1,1,31448,1,FALSE
"62505","Make",626,1,0,31448,2,FALSE
"62506","Miss",626,0,1,31449,0,FALSE
"62507","Miss",626,0,0,31449,0,FALSE
"62508","Make",626,1,1,31450,1,FALSE
"62509","Make",626,1,0,31450,2,FALSE
"62510","Miss",626,0,1,31451,0,FALSE
"62511","Make",626,1,1,31452,1,FALSE
"62512","Make",626,1,0,31452,2,FALSE
"62513","Miss",626,0,1,31453,0,FALSE
"62514","Make",626,1,1,31454,1,FALSE
"62515","Make",626,1,0,31454,2,FALSE
"62516","Make",626,1,0,31454,3,FALSE
"62517","Miss",626,0,1,31455,0,TRUE
"62518","Miss",626,0,0,31455,0,FALSE
"62519","Miss",626,0,0,31455,0,FALSE
"62520","Miss",626,0,0,31455,0,FALSE
"62521","Make",626,1,1,31456,1,FALSE
"62522","Make",626,1,0,31456,2,FALSE
"62523","Make",626,1,0,31456,3,FALSE
"62524","Miss",626,0,1,31457,0,TRUE
"62525","Miss",626,0,0,31457,0,FALSE
"62526","Miss",626,0,0,31457,0,FALSE
"62527","Miss",626,0,0,31457,0,FALSE
"62528","Miss",626,0,0,31457,0,FALSE
"62529","Make",626,1,1,31458,1,FALSE
"62530","Make",626,1,0,31458,2,FALSE
"62531","Make",626,1,0,31458,3,FALSE
"62532","Make",626,1,0,31458,4,TRUE
"62533","Miss",626,0,1,31459,0,TRUE
"62534","Make",626,1,1,31460,1,FALSE
"62535","Make",626,1,0,31460,2,FALSE
"62536","Make",626,1,0,31460,3,FALSE
"62537","Miss",626,0,1,31461,0,TRUE
"62538","Miss",626,0,0,31461,0,FALSE
"62539","Miss",626,0,0,31461,0,FALSE
"62540","Make",626,1,1,31462,1,FALSE
"62541","Make",626,1,0,31462,2,FALSE
"62542","Make",626,1,0,31462,3,FALSE
"62543","Make",626,1,0,31462,4,TRUE
"62544","Make",626,1,0,31462,5,TRUE
"62545","Make",626,1,0,31462,6,TRUE
"62546","Miss",626,0,1,31463,0,TRUE
"62547","Make",626,1,1,31464,1,FALSE
"62548","Miss",626,0,1,31465,0,FALSE
"62549","Make",626,1,1,31466,1,FALSE
"62550","Miss",626,0,1,31467,0,FALSE
"62551","Make",626,1,1,31468,1,FALSE
"62552","Make",626,1,0,31468,2,FALSE
"62553","Make",626,1,0,31468,3,FALSE
"62554","Miss",626,0,1,31469,0,TRUE
"62555","Make",626,1,1,31470,1,FALSE
"62556","Make",626,1,0,31470,2,FALSE
"62557","Miss",626,0,1,31471,0,FALSE
"62558","Make",626,1,1,31472,1,FALSE
"62559","Make",626,1,0,31472,2,FALSE
"62560","Miss",626,0,1,31473,0,FALSE
"62561","Miss",626,0,0,31473,0,FALSE
"62562","Miss",626,0,0,31473,0,FALSE
"62563","Miss",626,0,0,31473,0,FALSE
"62564","Make",626,1,1,31474,1,FALSE
"62565","Make",626,1,0,31474,2,FALSE
"62566","Miss",626,0,1,31475,0,FALSE
"62567","Miss",626,0,0,31475,0,FALSE
"62568","Miss",626,0,0,31475,0,FALSE
"62569","Miss",626,0,0,31475,0,FALSE
"62570","Make",626,1,1,31476,1,FALSE
"62571","Make",626,1,0,31476,2,FALSE
"62572","Make",626,1,0,31476,3,FALSE
"62573","Miss",626,0,1,31477,0,TRUE
"62574","Make",626,1,1,31478,1,FALSE
"62575","Make",626,1,0,31478,2,FALSE
"62576","Make",626,1,0,31478,3,FALSE
"62577","Make",626,1,0,31478,4,TRUE
"62578","Make",626,1,0,31478,5,TRUE
"62579","Miss",626,0,1,31479,0,TRUE
"62580","Make",626,1,1,31480,1,FALSE
"62581","Miss",626,0,1,31481,0,FALSE
"62582","Miss",626,0,0,31481,0,FALSE
"62583","Miss",626,0,0,31481,0,FALSE
"62584","Miss",626,0,0,31481,0,FALSE
"62585","Make",626,1,1,31482,1,FALSE
"62586","Miss",626,0,1,31483,0,FALSE
"62587","Make",626,1,1,31484,1,FALSE
"62588","Make",626,1,0,31484,2,FALSE
"62589","Make",626,1,0,31484,3,FALSE
"62590","Make",626,1,0,31484,4,TRUE
"62591","Make",626,1,0,31484,5,TRUE
"62592","Miss",626,0,1,31485,0,TRUE
"62593","Miss",626,0,0,31485,0,FALSE
"62594","Miss",626,0,0,31485,0,FALSE
"62595","Make",626,1,1,31486,1,FALSE
"62596","Miss",626,0,1,31487,0,FALSE
"62597","Miss",626,0,0,31487,0,FALSE
"62598","Miss",626,0,0,31487,0,FALSE
"62599","Miss",626,0,0,31487,0,FALSE
"62600","Make",626,1,1,31488,1,FALSE
"62601","Make",627,1,1,31489,1,FALSE
"62602","Make",627,1,0,31489,2,FALSE
"62603","Miss",627,0,1,31490,0,FALSE
"62604","Make",627,1,1,31491,1,FALSE
"62605","Miss",627,0,1,31492,0,FALSE
"62606","Make",627,1,1,31493,1,FALSE
"62607","Miss",627,0,1,31494,0,FALSE
"62608","Miss",627,0,0,31494,0,FALSE
"62609","Miss",627,0,0,31494,0,FALSE
"62610","Make",627,1,1,31495,1,FALSE
"62611","Make",627,1,0,31495,2,FALSE
"62612","Make",627,1,0,31495,3,FALSE
"62613","Make",627,1,0,31495,4,TRUE
"62614","Miss",627,0,1,31496,0,TRUE
"62615","Make",627,1,1,31497,1,FALSE
"62616","Miss",627,0,1,31498,0,FALSE
"62617","Miss",627,0,0,31498,0,FALSE
"62618","Make",627,1,1,31499,1,FALSE
"62619","Miss",627,0,1,31500,0,FALSE
"62620","Miss",627,0,0,31500,0,FALSE
"62621","Miss",627,0,0,31500,0,FALSE
"62622","Make",627,1,1,31501,1,FALSE
"62623","Miss",627,0,1,31502,0,FALSE
"62624","Miss",627,0,0,31502,0,FALSE
"62625","Make",627,1,1,31503,1,FALSE
"62626","Miss",627,0,1,31504,0,FALSE
"62627","Make",627,1,1,31505,1,FALSE
"62628","Miss",627,0,1,31506,0,FALSE
"62629","Make",627,1,1,31507,1,FALSE
"62630","Miss",627,0,1,31508,0,FALSE
"62631","Miss",627,0,0,31508,0,FALSE
"62632","Make",627,1,1,31509,1,FALSE
"62633","Make",627,1,0,31509,2,FALSE
"62634","Miss",627,0,1,31510,0,FALSE
"62635","Miss",627,0,0,31510,0,FALSE
"62636","Make",627,1,1,31511,1,FALSE
"62637","Miss",627,0,1,31512,0,FALSE
"62638","Miss",627,0,0,31512,0,FALSE
"62639","Miss",627,0,0,31512,0,FALSE
"62640","Make",627,1,1,31513,1,FALSE
"62641","Make",627,1,0,31513,2,FALSE
"62642","Miss",627,0,1,31514,0,FALSE
"62643","Make",627,1,1,31515,1,FALSE
"62644","Make",627,1,0,31515,2,FALSE
"62645","Miss",627,0,1,31516,0,FALSE
"62646","Miss",627,0,0,31516,0,FALSE
"62647","Make",627,1,1,31517,1,FALSE
"62648","Miss",627,0,1,31518,0,FALSE
"62649","Miss",627,0,0,31518,0,FALSE
"62650","Miss",627,0,0,31518,0,FALSE
"62651","Miss",627,0,0,31518,0,FALSE
"62652","Miss",627,0,0,31518,0,FALSE
"62653","Make",627,1,1,31519,1,FALSE
"62654","Miss",627,0,1,31520,0,FALSE
"62655","Miss",627,0,0,31520,0,FALSE
"62656","Make",627,1,1,31521,1,FALSE
"62657","Make",627,1,0,31521,2,FALSE
"62658","Miss",627,0,1,31522,0,FALSE
"62659","Make",627,1,1,31523,1,FALSE
"62660","Miss",627,0,1,31524,0,FALSE
"62661","Make",627,1,1,31525,1,FALSE
"62662","Miss",627,0,1,31526,0,FALSE
"62663","Miss",627,0,0,31526,0,FALSE
"62664","Miss",627,0,0,31526,0,FALSE
"62665","Miss",627,0,0,31526,0,FALSE
"62666","Make",627,1,1,31527,1,FALSE
"62667","Miss",627,0,1,31528,0,FALSE
"62668","Miss",627,0,0,31528,0,FALSE
"62669","Make",627,1,1,31529,1,FALSE
"62670","Miss",627,0,1,31530,0,FALSE
"62671","Miss",627,0,0,31530,0,FALSE
"62672","Miss",627,0,0,31530,0,FALSE
"62673","Make",627,1,1,31531,1,FALSE
"62674","Make",627,1,0,31531,2,FALSE
"62675","Make",627,1,0,31531,3,FALSE
"62676","Miss",627,0,1,31532,0,TRUE
"62677","Make",627,1,1,31533,1,FALSE
"62678","Miss",627,0,1,31534,0,FALSE
"62679","Miss",627,0,0,31534,0,FALSE
"62680","Miss",627,0,0,31534,0,FALSE
"62681","Make",627,1,1,31535,1,FALSE
"62682","Miss",627,0,1,31536,0,FALSE
"62683","Make",627,1,1,31537,1,FALSE
"62684","Miss",627,0,1,31538,0,FALSE
"62685","Miss",627,0,0,31538,0,FALSE
"62686","Miss",627,0,0,31538,0,FALSE
"62687","Make",627,1,1,31539,1,FALSE
"62688","Make",627,1,0,31539,2,FALSE
"62689","Miss",627,0,1,31540,0,FALSE
"62690","Make",627,1,1,31541,1,FALSE
"62691","Miss",627,0,1,31542,0,FALSE
"62692","Miss",627,0,0,31542,0,FALSE
"62693","Miss",627,0,0,31542,0,FALSE
"62694","Miss",627,0,0,31542,0,FALSE
"62695","Make",627,1,1,31543,1,FALSE
"62696","Miss",627,0,1,31544,0,FALSE
"62697","Make",627,1,1,31545,1,FALSE
"62698","Make",627,1,0,31545,2,FALSE
"62699","Miss",627,0,1,31546,0,FALSE
"62700","Miss",627,0,0,31546,0,FALSE
"62701","Miss",628,0,1,31547,0,FALSE
"62702","Miss",628,0,0,31547,0,FALSE
"62703","Miss",628,0,0,31547,0,FALSE
"62704","Miss",628,0,0,31547,0,FALSE
"62705","Make",628,1,1,31548,1,FALSE
"62706","Make",628,1,0,31548,2,FALSE
"62707","Make",628,1,0,31548,3,FALSE
"62708","Make",628,1,0,31548,4,TRUE
"62709","Make",628,1,0,31548,5,TRUE
"62710","Miss",628,0,1,31549,0,TRUE
"62711","Make",628,1,1,31550,1,FALSE
"62712","Make",628,1,0,31550,2,FALSE
"62713","Make",628,1,0,31550,3,FALSE
"62714","Make",628,1,0,31550,4,TRUE
"62715","Make",628,1,0,31550,5,TRUE
"62716","Make",628,1,0,31550,6,TRUE
"62717","Miss",628,0,1,31551,0,TRUE
"62718","Miss",628,0,0,31551,0,FALSE
"62719","Make",628,1,1,31552,1,FALSE
"62720","Make",628,1,0,31552,2,FALSE
"62721","Miss",628,0,1,31553,0,FALSE
"62722","Make",628,1,1,31554,1,FALSE
"62723","Make",628,1,0,31554,2,FALSE
"62724","Miss",628,0,1,31555,0,FALSE
"62725","Make",628,1,1,31556,1,FALSE
"62726","Miss",628,0,1,31557,0,FALSE
"62727","Make",628,1,1,31558,1,FALSE
"62728","Make",628,1,0,31558,2,FALSE
"62729","Miss",628,0,1,31559,0,FALSE
"62730","Miss",628,0,0,31559,0,FALSE
"62731","Miss",628,0,0,31559,0,FALSE
"62732","Miss",628,0,0,31559,0,FALSE
"62733","Miss",628,0,0,31559,0,FALSE
"62734","Make",628,1,1,31560,1,FALSE
"62735","Miss",628,0,1,31561,0,FALSE
"62736","Make",628,1,1,31562,1,FALSE
"62737","Miss",628,0,1,31563,0,FALSE
"62738","Miss",628,0,0,31563,0,FALSE
"62739","Miss",628,0,0,31563,0,FALSE
"62740","Miss",628,0,0,31563,0,FALSE
"62741","Miss",628,0,0,31563,0,FALSE
"62742","Miss",628,0,0,31563,0,FALSE
"62743","Make",628,1,1,31564,1,FALSE
"62744","Make",628,1,0,31564,2,FALSE
"62745","Miss",628,0,1,31565,0,FALSE
"62746","Miss",628,0,0,31565,0,FALSE
"62747","Miss",628,0,0,31565,0,FALSE
"62748","Miss",628,0,0,31565,0,FALSE
"62749","Make",628,1,1,31566,1,FALSE
"62750","Miss",628,0,1,31567,0,FALSE
"62751","Miss",628,0,0,31567,0,FALSE
"62752","Miss",628,0,0,31567,0,FALSE
"62753","Miss",628,0,0,31567,0,FALSE
"62754","Miss",628,0,0,31567,0,FALSE
"62755","Miss",628,0,0,31567,0,FALSE
"62756","Miss",628,0,0,31567,0,FALSE
"62757","Miss",628,0,0,31567,0,FALSE
"62758","Make",628,1,1,31568,1,FALSE
"62759","Make",628,1,0,31568,2,FALSE
"62760","Miss",628,0,1,31569,0,FALSE
"62761","Miss",628,0,0,31569,0,FALSE
"62762","Make",628,1,1,31570,1,FALSE
"62763","Make",628,1,0,31570,2,FALSE
"62764","Miss",628,0,1,31571,0,FALSE
"62765","Miss",628,0,0,31571,0,FALSE
"62766","Miss",628,0,0,31571,0,FALSE
"62767","Make",628,1,1,31572,1,FALSE
"62768","Miss",628,0,1,31573,0,FALSE
"62769","Make",628,1,1,31574,1,FALSE
"62770","Make",628,1,0,31574,2,FALSE
"62771","Miss",628,0,1,31575,0,FALSE
"62772","Miss",628,0,0,31575,0,FALSE
"62773","Make",628,1,1,31576,1,FALSE
"62774","Miss",628,0,1,31577,0,FALSE
"62775","Make",628,1,1,31578,1,FALSE
"62776","Miss",628,0,1,31579,0,FALSE
"62777","Miss",628,0,0,31579,0,FALSE
"62778","Make",628,1,1,31580,1,FALSE
"62779","Miss",628,0,1,31581,0,FALSE
"62780","Make",628,1,1,31582,1,FALSE
"62781","Miss",628,0,1,31583,0,FALSE
"62782","Miss",628,0,0,31583,0,FALSE
"62783","Make",628,1,1,31584,1,FALSE
"62784","Make",628,1,0,31584,2,FALSE
"62785","Miss",628,0,1,31585,0,FALSE
"62786","Miss",628,0,0,31585,0,FALSE
"62787","Make",628,1,1,31586,1,FALSE
"62788","Make",628,1,0,31586,2,FALSE
"62789","Miss",628,0,1,31587,0,FALSE
"62790","Miss",628,0,0,31587,0,FALSE
"62791","Miss",628,0,0,31587,0,FALSE
"62792","Miss",628,0,0,31587,0,FALSE
"62793","Miss",628,0,0,31587,0,FALSE
"62794","Miss",628,0,0,31587,0,FALSE
"62795","Miss",628,0,0,31587,0,FALSE
"62796","Make",628,1,1,31588,1,FALSE
"62797","Miss",628,0,1,31589,0,FALSE
"62798","Miss",628,0,0,31589,0,FALSE
"62799","Miss",628,0,0,31589,0,FALSE
"62800","Miss",628,0,0,31589,0,FALSE
"62801","Miss",629,0,1,31590,0,FALSE
"62802","Miss",629,0,0,31590,0,FALSE
"62803","Make",629,1,1,31591,1,FALSE
"62804","Miss",629,0,1,31592,0,FALSE
"62805","Miss",629,0,0,31592,0,FALSE
"62806","Miss",629,0,0,31592,0,FALSE
"62807","Miss",629,0,0,31592,0,FALSE
"62808","Miss",629,0,0,31592,0,FALSE
"62809","Make",629,1,1,31593,1,FALSE
"62810","Make",629,1,0,31593,2,FALSE
"62811","Miss",629,0,1,31594,0,FALSE
"62812","Make",629,1,1,31595,1,FALSE
"62813","Miss",629,0,1,31596,0,FALSE
"62814","Miss",629,0,0,31596,0,FALSE
"62815","Make",629,1,1,31597,1,FALSE
"62816","Miss",629,0,1,31598,0,FALSE
"62817","Miss",629,0,0,31598,0,FALSE
"62818","Miss",629,0,0,31598,0,FALSE
"62819","Miss",629,0,0,31598,0,FALSE
"62820","Make",629,1,1,31599,1,FALSE
"62821","Miss",629,0,1,31600,0,FALSE
"62822","Make",629,1,1,31601,1,FALSE
"62823","Make",629,1,0,31601,2,FALSE
"62824","Miss",629,0,1,31602,0,FALSE
"62825","Make",629,1,1,31603,1,FALSE
"62826","Miss",629,0,1,31604,0,FALSE
"62827","Miss",629,0,0,31604,0,FALSE
"62828","Miss",629,0,0,31604,0,FALSE
"62829","Make",629,1,1,31605,1,FALSE
